Text,Type,Score,File,Line Number
Burma,LOCATION,0.8246297240257263,Chapter3.txt,1363
India,LOCATION,0.9829862713813782,Chapter3.txt,1363
United States,LOCATION,0.7675125002861023,Chapter3.txt,1363
war when the Japanese,TITLE,0.7339592576026917,Chapter3.txt,1364
Pearl Harbor,LOCATION,0.9962935447692871,Chapter3.txt,1364
December,DATE,0.9981192946434021,Chapter3.txt,1364
1941,DATE,0.9891362190246582,Chapter3.txt,1365
Hitler,PERSON,0.9939212799072266,Chapter3.txt,1366
Soviet Union,LOCATION,0.8211239576339722,Chapter3.txt,1367
both sides,QUANTITY,0.8583663105964661,Chapter3.txt,1367
German,OTHER,0.6147829294204712,Chapter3.txt,1368
Soviets,ORGANIZATION,0.6783178448677063,Chapter3.txt,1368
North Africa,LOCATION,0.9969804883003235,Chapter3.txt,1371
Italy,LOCATION,0.9915996789932251,Chapter3.txt,1371
German,LOCATION,0.500023603439331,Chapter3.txt,1371
Soviet Union,LOCATION,0.9541143178939819,Chapter3.txt,1371
Americans,OTHER,0.38145726919174194,Chapter3.txt,1372
Hitler,PERSON,0.9940041899681091,Chapter3.txt,1373
Western Europe,LOCATION,0.9952129125595093,Chapter3.txt,1373
6,QUANTITY,0.5415729880332947,Chapter3.txt,1373
June 1944,DATE,0.9982863664627075,Chapter3.txt,1374
Normandy,LOCATION,0.9821427464485168,Chapter3.txt,1374
Normandy,LOCATION,0.9475283622741699,Chapter3.txt,1375
France,LOCATION,0.9127287864685059,Chapter3.txt,1376
Germany,LOCATION,0.9922035932540894,Chapter3.txt,1376
The Allies,TITLE,0.6291211247444153,Chapter3.txt,1377
Germany,LOCATION,0.7703952193260193,Chapter3.txt,1378
May 1945,DATE,0.9996911883354187,Chapter3.txt,1378
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1381
Royal Air Force,ORGANIZATION,0.9906753897666931,Chapter3.txt,1390
Britain,LOCATION,0.6214221715927124,Chapter3.txt,1390
Second World War,EVENT,0.9978686571121216,Chapter3.txt,1390
Japan,ORGANIZATION,0.9175599217414856,Chapter3.txt,1392
August 1945,DATE,0.9988495707511902,Chapter3.txt,1392
United States,ORGANIZATION,0.8069064617156982,Chapter3.txt,1392
Japanese,LOCATION,0.5847620964050293,Chapter3.txt,1393
Hiroshima,LOCATION,0.9962638020515442,Chapter3.txt,1393
Nagasaki,LOCATION,0.6569679975509644,Chapter3.txt,1394
Ernest Rutherford,PERSON,0.9950588345527649,Chapter3.txt,1394
Manchester,LOCATION,0.9204532504081726,Chapter3.txt,1394
Cambridge University,ORGANIZATION,0.9907094836235046,Chapter3.txt,1395
first,QUANTITY,0.8938438892364502,Chapter3.txt,1395
Manhattan,LOCATION,0.30231431126594543,Chapter3.txt,1396
United States,LOCATION,0.9971395134925842,Chapter3.txt,1396
Alexander Fleming,PERSON,0.9974557161331177,Chapter3.txt,1398
1881,DATE,0.9979779124259949,Chapter3.txt,1398
1955,DATE,0.9996393918991089,Chapter3.txt,1398
Scotland,LOCATION,0.9985225796699524,Chapter3.txt,1399
Fleming,PERSON,0.912714958190918,Chapter3.txt,1399
London,LOCATION,0.9940846562385559,Chapter3.txt,1399
1928,DATE,0.9967969059944153,Chapter3.txt,1400
Howard Florey,PERSON,0.9801493287086487,Chapter3.txt,1402
Ernst Chain,PERSON,0.9505599737167358,Chapter3.txt,1402
1940s,DATE,0.9797319769859314,Chapter3.txt,1402
Fleming,PERSON,0.8024781346321106,Chapter3.txt,1403
Nobel Prize,TITLE,0.9227122664451599,Chapter3.txt,1403
1945,DATE,0.9993656277656555,Chapter3.txt,1403
Penicillin,PERSON,0.5656213164329529,Chapter3.txt,1403
today,DATE,0.960462212562561,Chapter3.txt,1404
First World War,EVENT,0.9974830746650696,Chapter3.txt,1406
Ireland,LOCATION,0.9716405272483826,Chapter3.txt,1407
Second World War,EVENT,0.9974253177642822,Chapter3.txt,1408
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1410
Britain,LOCATION,0.5767937302589417,Chapter3.txt,1419
1945,DATE,0.997931957244873,Chapter3.txt,1419
1945,DATE,0.9964345693588257,Chapter3.txt,1425
Clement Attlee,PERSON,0.9975302815437317,Chapter3.txt,1426
1948,DATE,0.9989770650863647,Chapter3.txt,1427
Aneurin (Nye) Bevan,PERSON,0.9100508689880371,Chapter3.txt,1427
the Minister,PERSON,0.7141188383102417,Chapter3.txt,1427
National Health Service,ORGANIZATION,0.9820142984390259,Chapter3.txt,1428
NHS,ORGANIZATION,0.9962856769561768,Chapter3.txt,1428
1947,DATE,0.9948031306266785,Chapter3.txt,1435
nine countries,QUANTITY,0.9464534521102905,Chapter3.txt,1436
India,LOCATION,0.966654896736145,Chapter3.txt,1436
Pakistan,LOCATION,0.996475875377655,Chapter3.txt,1436
Ceylon,LOCATION,0.7072303295135498,Chapter3.txt,1437
Sri Lanka,LOCATION,0.9967243671417236,Chapter3.txt,1437
Africa,LOCATION,0.9951884746551514,Chapter3.txt,1437
Caribbean,LOCATION,0.957642138004303,Chapter3.txt,1437
next 20 years,DATE,0.8524609208106995,Chapter3.txt,1438
Treaty Organization,ORGANIZATION,0.6981992721557617,Chapter3.txt,1440
NATO,ORGANIZATION,0.9986236095428467,Chapter3.txt,1440
Soviet Union,ORGANIZATION,0.7948579788208008,Chapter3.txt,1441
Britain,ORGANIZATION,0.7201439142227173,Chapter3.txt,1442
1951,DATE,0.9975692629814148,Chapter3.txt,1442
1964,DATE,0.9989803433418274,Chapter3.txt,1442
1950s,DATE,0.9671170711517334,Chapter3.txt,1442
Prime Minister,PERSON,0.5011648535728455,Chapter3.txt,1444
Harold Macmillan,PERSON,0.9982226490974426,Chapter3.txt,1444
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1449
Clement Attlee,PERSON,0.9982932806015015,Chapter3.txt,1458
1883,DATE,0.9989880919456482,Chapter3.txt,1458
1967,DATE,0.9995092153549194,Chapter3.txt,1458
Clement Attlee,PERSON,0.9965899586677551,Chapter3.txt,1459
London,LOCATION,0.9994939565658569,Chapter3.txt,1459
1883,DATE,0.9999289512634277,Chapter3.txt,1459
Oxford University,ORGANIZATION,0.9852415919303894,Chapter3.txt,1460
Attlee,PERSON,0.9363240599632263,Chapter3.txt,1460
East London,LOCATION,0.9758484363555908,Chapter3.txt,1461
Winston Churchill,PERSON,0.970236599445343,Chapter3.txt,1462
Deputy Prime Minister,PERSON,0.7702051401138306,Chapter3.txt,1462
Labour Party,ORGANIZATION,0.9339320659637451,Chapter3.txt,1463
1945,DATE,0.9888727068901062,Chapter3.txt,1463
Prime Minister,PERSON,0.7258319854736328,Chapter3.txt,1464
1945,DATE,0.9989033937454224,Chapter3.txt,1464
1951,DATE,0.9948064684867859,Chapter3.txt,1464
Labour Party,ORGANIZATION,0.9786286354064941,Chapter3.txt,1464
20 years,QUANTITY,0.9984274506568909,Chapter3.txt,1465
Attlee,PERSON,0.7715533971786499,Chapter3.txt,1465
National Health Service,ORGANIZATION,0.9538708329200745,Chapter3.txt,1466
Beveridge,PERSON,0.8306338787078857,Chapter3.txt,1467
Attlee,PERSON,0.8195468783378601,Chapter3.txt,1467
William Beveridge,PERSON,0.9994139075279236,Chapter3.txt,1470
1879,DATE,0.9990538954734802,Chapter3.txt,1470
1963,DATE,0.9997076392173767,Chapter3.txt,1470
William Beveridge,PERSON,0.9973868131637573,Chapter3.txt,1471
Lord Beveridge,PERSON,0.9972819089889526,Chapter3.txt,1471
House of Lords,ORGANIZATION,0.934571385383606,Chapter3.txt,1473
1942,DATE,0.9878201484680176,Chapter3.txt,1473
1941,DATE,0.9993925094604492,Chapter3.txt,1475
five,QUANTITY,0.9467403292655945,Chapter3.txt,1477
"Giant Evils’ of Want, Disease, Ignorance, Squalor and Idleness",TITLE,0.9293784499168396,Chapter3.txt,1478
R A Butler,PERSON,0.8825913071632385,Chapter3.txt,1481
1902,DATE,0.992583155632019,Chapter3.txt,1481
82,DATE,0.9940193891525269,Chapter3.txt,1481
Richard Austen Butler,PERSON,0.9966784715652466,Chapter3.txt,1482
Lord Butler,PERSON,0.9970911741256714,Chapter3.txt,1482
1902,DATE,0.9993271827697754,Chapter3.txt,1482
1923,DATE,0.9986170530319214,Chapter3.txt,1483
1941,DATE,0.9998123049736023,Chapter3.txt,1484
Education Act 1944,TITLE,0.9551457762718201,Chapter3.txt,1485
The Butler Act,TITLE,0.9102883338928223,Chapter3.txt,1485
England,LOCATION,0.9912400841712952,Chapter3.txt,1486
Wales,LOCATION,0.9982958436012268,Chapter3.txt,1486
Britain,LOCATION,0.7301722764968872,Chapter3.txt,1489
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1492
Dylan Thomas,PERSON,0.9997107982635498,Chapter3.txt,1501
1914,DATE,0.9927940964698792,Chapter3.txt,1501
53,DATE,0.9959523677825928,Chapter3.txt,1501
Dylan Thomas,PERSON,0.9990730881690979,Chapter3.txt,1502
Welsh,OTHER,0.9648751616477966,Chapter3.txt,1502
BBC,ORGANIZATION,0.9816381931304932,Chapter3.txt,1503
Under Milk Wood,TITLE,0.8583762645721436,Chapter3.txt,1504
first,QUANTITY,0.7050855755805969,Chapter3.txt,1504
1954,DATE,0.9989411234855652,Chapter3.txt,1504
Do Not Go Gentle into That Good Night,TITLE,0.9251651167869568,Chapter3.txt,1505
1952,DATE,0.9994157552719116,Chapter3.txt,1506
age of 39,QUANTITY,0.8267085552215576,Chapter3.txt,1506
New York,LOCATION,0.998690664768219,Chapter3.txt,1506
Swansea,LOCATION,0.7247289419174194,Chapter3.txt,1507
Dylan Thomas Centre,LOCATION,0.7209005951881409,Chapter3.txt,1508
Britain,LOCATION,0.8670094609260559,Chapter3.txt,1510
Britain,LOCATION,0.9063756465911865,Chapter3.txt,1511
Second World War,EVENT,0.9993537664413452,Chapter3.txt,1511
British government,ORGANIZATION,0.7447611689567566,Chapter3.txt,1512
Ireland,LOCATION,0.6589760184288025,Chapter3.txt,1513
Europe,LOCATION,0.9964872598648071,Chapter3.txt,1513
1948,DATE,0.9857762455940247,Chapter3.txt,1514
West Indies,LOCATION,0.9723870754241943,Chapter3.txt,1514
1950s,DATE,0.9878607392311096,Chapter3.txt,1516
West Indies,LOCATION,0.9788020253181458,Chapter3.txt,1519
England,LOCATION,0.9888948202133179,Chapter3.txt,1520
Midlands,LOCATION,0.827314555644989,Chapter3.txt,1520
India,LOCATION,0.7143198847770691,Chapter3.txt,1521
Pakistan,LOCATION,0.9980970025062561,Chapter3.txt,1521
about 25 years,QUANTITY,0.9599950313568115,Chapter3.txt,1521
West Indies,LOCATION,0.9095700979232788,Chapter3.txt,1522
India,LOCATION,0.9989192485809326,Chapter3.txt,1522
Pakistan,LOCATION,0.9981496334075928,Chapter3.txt,1522
Bangladesh,LOCATION,0.8670103549957275,Chapter3.txt,1522
Britain,LOCATION,0.9859637022018433,Chapter3.txt,1523
1960s,DATE,0.9896085858345032,Chapter3.txt,1525
1960s,DATE,0.9869991540908813,Chapter3.txt,1526
Two well-known pop music groups,QUANTITY,0.8942487835884094,Chapter3.txt,1528
Beatles,ORGANIZATION,0.9404534697532654,Chapter3.txt,1529
The Rolling Stones,ORGANIZATION,0.9740500450134277,Chapter3.txt,1529
England,LOCATION,0.9463528394699097,Chapter3.txt,1532
Wales,LOCATION,0.9974761605262756,Chapter3.txt,1532
Scotland,LOCATION,0.9995859265327454,Chapter3.txt,1532
1960s,DATE,0.9898473620414734,Chapter3.txt,1537
Britain,ORGANIZATION,0.5423595309257507,Chapter3.txt,1537
France,ORGANIZATION,0.9803141355514526,Chapter3.txt,1537
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1540
West Indies,LOCATION,0.957353949546814,Chapter3.txt,1551
India,LOCATION,0.9991368651390076,Chapter3.txt,1551
Pakistan,LOCATION,0.9978918433189392,Chapter3.txt,1551
Bangladesh,LOCATION,0.8441991209983826,Chapter3.txt,1552
late 1960s,DATE,0.9470811486244202,Chapter3.txt,1552
Britain,LOCATION,0.9620052576065063,Chapter3.txt,1553
Britain,LOCATION,0.9201669096946716,Chapter3.txt,1555
early 1970s,DATE,0.9477792978286743,Chapter3.txt,1556
Britain,LOCATION,0.656541645526886,Chapter3.txt,1556
"28,000 people",QUANTITY,0.9796044826507568,Chapter3.txt,1556
Indian,LOCATION,0.5126992464065552,Chapter3.txt,1556
Uganda,LOCATION,0.9425936937332153,Chapter3.txt,1557
Britain,ORGANIZATION,0.7786170840263367,Chapter3.txt,1559
20th century,DATE,0.9958371520042419,Chapter3.txt,1560
Scotsman John Logie Baird,PERSON,0.9457460641860962,Chapter3.txt,1561
1888,DATE,0.9976716637611389,Chapter3.txt,1561
1946,DATE,0.9996399879455566,Chapter3.txt,1561
1920s,DATE,0.9884650707244873,Chapter3.txt,1562
1932,DATE,0.9957578778266907,Chapter3.txt,1562
first television broadcast,QUANTITY,0.7803156971931458,Chapter3.txt,1562
London,LOCATION,0.9308507442474365,Chapter3.txt,1562
Glasgow,LOCATION,0.8024530410766602,Chapter3.txt,1563
Scotsman Sir Robert Watson-Watt,PERSON,0.936227023601532,Chapter3.txt,1564
1892,DATE,0.9983184337615967,Chapter3.txt,1564
1973,DATE,0.9996646642684937,Chapter3.txt,1564
first,QUANTITY,0.4282284379005432,Chapter3.txt,1566
1935,DATE,0.9989516735076904,Chapter3.txt,1566
Bernard Lovell,PERSON,0.9998344779014587,Chapter3.txt,1567
1913,DATE,0.9961483478546143,Chapter3.txt,1567
2012,DATE,0.9994994401931763,Chapter3.txt,1567
Jodrell Bank,ORGANIZATION,0.8879207968711853,Chapter3.txt,1568
Cheshire,PERSON,0.3524569272994995,Chapter3.txt,1569
today,DATE,0.9681174755096436,Chapter3.txt,1570
Alan,PERSON,0.9701566696166992,Chapter3.txt,1571
1912,DATE,0.9919499158859253,Chapter3.txt,1572
54,DATE,0.9987420439720154,Chapter3.txt,1572
Scottish,OTHER,0.6256565451622009,Chapter3.txt,1575
John Macleod,PERSON,0.9996097683906555,Chapter3.txt,1575
1876,DATE,0.9980742931365967,Chapter3.txt,1575
1935,DATE,0.9997778534889221,Chapter3.txt,1575
1953,DATE,0.9943028688430786,Chapter3.txt,1576
Francis Crick,PERSON,0.9996829628944397,Chapter3.txt,1579
1916,DATE,0.9950113296508789,Chapter3.txt,1579
2004,DATE,0.9997753500938416,Chapter3.txt,1579
one,QUANTITY,0.5962935090065002,Chapter3.txt,1579
Nobel Prize,TITLE,0.9929534792900085,Chapter3.txt,1579
Britain,LOCATION,0.9926089644432068,Chapter3.txt,1581
1930s,DATE,0.9785752892494202,Chapter3.txt,1581
Frank Whittle,PERSON,0.9998114109039307,Chapter3.txt,1581
1907,DATE,0.9734854698181152,Chapter3.txt,1582
96,DATE,0.9979162812232971,Chapter3.txt,1582
British Royal Air Force,ORGANIZATION,0.9196082949638367,Chapter3.txt,1582
Sir Christopher Cockrell,PERSON,0.9536612033843994,Chapter3.txt,1583
1950s,DATE,0.9846715927124023,Chapter3.txt,1584
1910,DATE,0.9408425688743591,Chapter3.txt,1586
99,DATE,0.9918966889381409,Chapter3.txt,1586
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1599
Britain,ORGANIZATION,0.6050432920455933,Chapter3.txt,1608
France,ORGANIZATION,0.8593599796295166,Chapter3.txt,1608
Concorde,ORGANIZATION,0.7554193735122681,Chapter3.txt,1608
first,QUANTITY,0.7004671692848206,Chapter3.txt,1609
1969,DATE,0.9980879426002502,Chapter3.txt,1609
1976,DATE,0.9946154952049255,Chapter3.txt,1610
Concorde,ORGANIZATION,0.3085390031337738,Chapter3.txt,1610
2003,DATE,0.9985278844833374,Chapter3.txt,1610
Harrier jump jet,COMMERCIAL_ITEM,0.7234067916870117,Chapter3.txt,1611
1960s,DATE,0.9804913401603699,Chapter3.txt,1613
James Goodfellow,PERSON,0.997429370880127,Chapter3.txt,1613
1937,DATE,0.9823403358459473,Chapter3.txt,1613
first,QUANTITY,0.5790360569953918,Chapter3.txt,1614
Barclays Bank,ORGANIZATION,0.990480899810791,Chapter3.txt,1615
Enfield,LOCATION,0.9470666646957397,Chapter3.txt,1615
north London,LOCATION,0.9071072340011597,Chapter3.txt,1615
1967,DATE,0.9996908903121948,Chapter3.txt,1615
IVF,OTHER,0.5863540172576904,Chapter3.txt,1616
Britain,LOCATION,0.9828906655311584,Chapter3.txt,1617
Robert Edwards,PERSON,0.9999279975891113,Chapter3.txt,1617
1925,DATE,0.9899888038635254,Chapter3.txt,1617
Patrick Steptoe,PERSON,0.9988166689872742,Chapter3.txt,1618
1913,DATE,0.9930562376976013,Chapter3.txt,1618
88,DATE,0.9964210987091064,Chapter3.txt,1618
first,QUANTITY,0.5555084943771362,Chapter3.txt,1618
"Oldham, Lancashire",LOCATION,0.9805722236633301,Chapter3.txt,1619
1978,DATE,0.9996106028556824,Chapter3.txt,1619
1996,DATE,0.9977465271949768,Chapter3.txt,1620
two,QUANTITY,0.8448720574378967,Chapter3.txt,1620
1954,DATE,0.9949572682380676,Chapter3.txt,1621
2012,DATE,0.9995335340499878,Chapter3.txt,1621
first,QUANTITY,0.9212090373039246,Chapter3.txt,1621
Sir Peter Mansfield,PERSON,0.9884992837905884,Chapter3.txt,1624
1933,DATE,0.9886394739151001,Chapter3.txt,1624
Tim Berners-Lee,PERSON,0.9994980096817017,Chapter3.txt,1629
1955,DATE,0.9517695903778076,Chapter3.txt,1629
25 December 1990,DATE,0.9994688630104065,Chapter3.txt,1631
1970s,DATE,0.9919384717941284,Chapter3.txt,1633
late 1970s,DATE,0.9538450241088867,Chapter3.txt,1634
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1645
1970s,DATE,0.9902265071868896,Chapter3.txt,1654
Northern Ireland,LOCATION,0.997015118598938,Chapter3.txt,1654
1972,DATE,0.9976688027381897,Chapter3.txt,1654
Northern Ireland Parliament,ORGANIZATION,0.9376562237739563,Chapter3.txt,1655
Northern Ireland,LOCATION,0.757349967956543,Chapter3.txt,1655
decades after 1969,DATE,0.7526201009750366,Chapter3.txt,1657
Northern Ireland,LOCATION,0.9796801209449768,Chapter3.txt,1657
Mary Peters,PERSON,0.9987545013427734,Chapter3.txt,1658
1939,DATE,0.9734514355659485,Chapter3.txt,1658
Manchester,LOCATION,0.9311588406562805,Chapter3.txt,1659
Mary Peters,PERSON,0.9970375299453735,Chapter3.txt,1659
Northern Ireland,LOCATION,0.9730802178382874,Chapter3.txt,1659
Olympic,EVENT,0.8149038553237915,Chapter3.txt,1660
1972,DATE,0.9905925393104553,Chapter3.txt,1661
British Olympic,ORGANIZATION,0.47743043303489685,Chapter3.txt,1662
Northern Ireland,LOCATION,0.9977791905403137,Chapter3.txt,1663
2000,DATE,0.9901049733161926,Chapter3.txt,1664
Europe,LOCATION,0.9306694865226746,Chapter3.txt,1666
Common Market,LOCATION,0.8533715605735779,Chapter3.txt,1666
West Germany,LOCATION,0.8969800472259521,Chapter3.txt,1667
France,LOCATION,0.9993021488189697,Chapter3.txt,1667
Belgium,LOCATION,0.9995094537734985,Chapter3.txt,1667
Italy,LOCATION,0.9993915557861328,Chapter3.txt,1667
Luxembourg,LOCATION,0.9983742237091064,Chapter3.txt,1667
Netherlands,LOCATION,0.9922978281974792,Chapter3.txt,1667
European Economic Community,ORGANIZATION,0.9402062892913818,Chapter3.txt,1668
EEC,ORGANIZATION,0.9963470101356506,Chapter3.txt,1668
1957,DATE,0.9995694756507874,Chapter3.txt,1668
first,QUANTITY,0.8924000859260559,Chapter3.txt,1668
EEC,ORGANIZATION,0.44971752166748047,Chapter3.txt,1669
1973,DATE,0.9993472695350647,Chapter3.txt,1669
European Union,ORGANIZATION,0.9542198777198792,Chapter3.txt,1670
1979,DATE,0.9984076619148254,Chapter3.txt,1672
1997,DATE,0.9988189339637756,Chapter3.txt,1672
Margaret Thatcher,PERSON,0.9754107594490051,Chapter3.txt,1673
Britain,LOCATION,0.8089642524719238,Chapter3.txt,1673
first,QUANTITY,0.5757500529289246,Chapter3.txt,1673
Prime Minister,PERSON,0.8012738823890686,Chapter3.txt,1673
1979,DATE,0.9984918832778931,Chapter3.txt,1674
1990,DATE,0.9991152882575989,Chapter3.txt,1674
City of London,LOCATION,0.8190199136734009,Chapter3.txt,1677
1982,DATE,0.9997110962867737,Chapter3.txt,1679
Argentina,LOCATION,0.7083036303520203,Chapter3.txt,1679
Falkland Islands,LOCATION,0.9877214431762695,Chapter3.txt,1680
John Major,PERSON,0.9538413882255554,Chapter3.txt,1683
Thatcher,PERSON,0.9756690263748169,Chapter3.txt,1683
Northern Ireland,LOCATION,0.756820559501648,Chapter3.txt,1684
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,1687
Ireland,LOCATION,0.4550860822200775,Chapter3.txt,1696
Prime Minister,PERSON,0.7756075859069824,Chapter3.txt,1697
2007,DATE,0.9992479681968689,Chapter3.txt,1697
Gordon Brown,PERSON,0.998531699180603,Chapter3.txt,1699
Afghanistan,LOCATION,0.9932587146759033,Chapter3.txt,1701
Iraq,LOCATION,0.9871152639389038,Chapter3.txt,1701
1990s,DATE,0.9657761454582214,Chapter3.txt,1702
Britain,ORGANIZATION,0.5230847001075745,Chapter3.txt,1702
Kuwait,LOCATION,0.9711909890174866,Chapter3.txt,1703
Iraqi,OTHER,0.3915906548500061,Chapter3.txt,1703
1990,DATE,0.9990082383155823,Chapter3.txt,1703
Republic of Yugoslavia,LOCATION,0.9303793907165527,Chapter3.txt,1704
2000,DATE,0.9928267002105713,Chapter3.txt,1704
Afghanistan,LOCATION,0.9915786981582642,Chapter3.txt,1707
Iraq,LOCATION,0.9941946864128113,Chapter3.txt,1707
50-nation,QUANTITY,0.9717925190925598,Chapter3.txt,1709
International Security Assistance Force,ORGANIZATION,0.9351276159286499,Chapter3.txt,1709
ISAF,ORGANIZATION,0.9992534518241882,Chapter3.txt,1709
Afghan government,ORGANIZATION,0.5821906924247742,Chapter3.txt,1710
ISAF,ORGANIZATION,0.9824648499488831,Chapter3.txt,1710
Afghan,OTHER,0.7742162346839905,Chapter3.txt,1711
Al Qa,PERSON,0.5978497266769409,Chapter3.txt,1712
ISAF,ORGANIZATION,0.9592215418815613,Chapter3.txt,1713
Afghan,OTHER,0.6956248879432678,Chapter3.txt,1713
National Security Forces,ORGANIZATION,0.9745776653289795,Chapter3.txt,1714
Afghans,OTHER,0.4935438632965088,Chapter3.txt,1716
end of 2014,DATE,0.8646388053894043,Chapter3.txt,1717
2010,DATE,0.9795264601707458,Chapter3.txt,1719
May 2010,DATE,0.9976755380630493,Chapter3.txt,1720
